"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2009-11","Nov-2009","PC","Percentage","0","Units",,,3.622,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2009-12","Dec-2009","PC","Percentage","0","Units",,,3.529,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2010-01","Jan-2010","PC","Percentage","0","Units",,,3.568,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2010-02","Feb-2010","PC","Percentage","0","Units",,,3.496,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2010-03","Mar-2010","PC","Percentage","0","Units",,,3.4,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2010-04","Apr-2010","PC","Percentage","0","Units",,,3.343,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2010-05","May-2010","PC","Percentage","0","Units",,,2.928,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2010-06","Jun-2010","PC","Percentage","0","Units",,,2.701,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2010-07","Jul-2010","PC","Percentage","0","Units",,,2.716,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2010-08","Aug-2010","PC","Percentage","0","Units",,,2.446,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2010-09","Sep-2010","PC","Percentage","0","Units",,,2.395,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2010-10","Oct-2010","PC","Percentage","0","Units",,,2.456,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2010-11","Nov-2010","PC","Percentage","0","Units",,,2.652,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2010-12","Dec-2010","PC","Percentage","0","Units",,,3.012,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2011-01","Jan-2011","PC","Percentage","0","Units",,,3.052,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2011-02","Feb-2011","PC","Percentage","0","Units",,,3.23,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2011-03","Mar-2011","PC","Percentage","0","Units",,,3.289,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2011-04","Apr-2011","PC","Percentage","0","Units",,,3.416,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2011-05","May-2011","PC","Percentage","0","Units",,,3.131,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2011-06","Jun-2011","PC","Percentage","0","Units",,,2.958,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2011-07","Jul-2011","PC","Percentage","0","Units",,,3.016,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2011-08","Aug-2011","PC","Percentage","0","Units",,,2.494,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2011-09","Sep-2011","PC","Percentage","0","Units",,,2.071,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2011-10","Oct-2011","PC","Percentage","0","Units",,,2.232,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2011-11","Nov-2011","PC","Percentage","0","Units",,,2.005,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2011-12","Dec-2011","PC","Percentage","0","Units",,,1.857,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2012-01","Jan-2012","PC","Percentage","0","Units",,,1.735,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2012-02","Feb-2012","PC","Percentage","0","Units",,,1.844,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2012-03","Mar-2012","PC","Percentage","0","Units",,,1.887,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2012-04","Apr-2012","PC","Percentage","0","Units",,,1.713,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2012-05","May-2012","PC","Percentage","0","Units",,,1.369,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2012-06","Jun-2012","PC","Percentage","0","Units",,,1.255,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2012-07","Jul-2012","PC","Percentage","0","Units",,,1.1,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2012-08","Aug-2012","PC","Percentage","0","Units",,,1.149,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2012-09","Sep-2012","PC","Percentage","0","Units",,,1.31,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2012-10","Oct-2012","PC","Percentage","0","Units",,,1.292,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2012-11","Nov-2012","PC","Percentage","0","Units",,,1.113,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2012-12","Dec-2012","PC","Percentage","0","Units",,,1.074,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2013-01","Jan-2013","PC","Percentage","0","Units",,,1.612,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2013-02","Feb-2013","PC","Percentage","0","Units",,,1.729,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2013-03","Mar-2013","PC","Percentage","0","Units",,,1.588,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2013-04","Apr-2013","PC","Percentage","0","Units",,,1.415,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2013-05","May-2013","PC","Percentage","0","Units",,,1.454,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2013-06","Jun-2013","PC","Percentage","0","Units",,,1.722,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2013-07","Jul-2013","PC","Percentage","0","Units",,,1.765,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2013-08","Aug-2013","PC","Percentage","0","Units",,,1.94,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2013-09","Sep-2013","PC","Percentage","0","Units",,,2.099,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2013-10","Oct-2013","PC","Percentage","0","Units",,,1.934,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2013-11","Nov-2013","PC","Percentage","0","Units",,,1.797,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2013-12","Dec-2013","PC","Percentage","0","Units",,,1.885,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2014-01","Jan-2014","PC","Percentage","0","Units",,,1.856,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2014-02","Feb-2014","PC","Percentage","0","Units",,,1.673,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2014-03","Mar-2014","PC","Percentage","0","Units",,,1.614,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2014-04","Apr-2014","PC","Percentage","0","Units",,,1.565,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2014-05","May-2014","PC","Percentage","0","Units",,,1.469,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2014-06","Jun-2014","PC","Percentage","0","Units",,,1.377,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2014-07","Jul-2014","PC","Percentage","0","Units",,,1.235,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2014-08","Aug-2014","PC","Percentage","0","Units",,,1.066,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2014-09","Sep-2014","PC","Percentage","0","Units",,,0.959,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2014-10","Oct-2014","PC","Percentage","0","Units",,,1.127,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2014-11","Nov-2014","PC","Percentage","0","Units",,,1.025,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2014-12","Dec-2014","PC","Percentage","0","Units",,,0.932,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2015-01","Jan-2015","PC","Percentage","0","Units",,,0.626,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2015-02","Feb-2015","PC","Percentage","0","Units",,,0.2,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2015-03","Mar-2015","PC","Percentage","0","Units",,,0.295,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2015-04","Apr-2015","PC","Percentage","0","Units",,,0.246,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2015-05","May-2015","PC","Percentage","0","Units",,,0.73,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2015-06","Jun-2015","PC","Percentage","0","Units",,,1,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2015-07","Jul-2015","PC","Percentage","0","Units",,,0.943,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2015-08","Aug-2015","PC","Percentage","0","Units",,,0.842,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2015-09","Sep-2015","PC","Percentage","0","Units",,,0.928,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2015-10","Oct-2015","PC","Percentage","0","Units",,,0.83,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2015-11","Nov-2015","PC","Percentage","0","Units",,,0.812,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2015-12","Dec-2015","PC","Percentage","0","Units",,,0.834,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2016-01","Jan-2016","PC","Percentage","0","Units",,,0.786,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2016-02","Feb-2016","PC","Percentage","0","Units",,,0.545,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2016-03","Mar-2016","PC","Percentage","0","Units",,,0.508,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2016-04","Apr-2016","PC","Percentage","0","Units",,,0.396,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2016-05","May-2016","PC","Percentage","0","Units",,,0.414,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2016-06","Jun-2016","PC","Percentage","0","Units",,,0.225,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2016-07","Jul-2016","PC","Percentage","0","Units",,,0.073,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2016-08","Aug-2016","PC","Percentage","0","Units",,,0.038,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2016-09","Sep-2016","PC","Percentage","0","Units",,,0.014,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2016-10","Oct-2016","PC","Percentage","0","Units",,,0.132,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2016-11","Nov-2016","PC","Percentage","0","Units",,,0.324,,
"IRLT","Long-term interest rates, Per cent per annum","DNK","Denmark","M","Monthly","2016-12","Dec-2016","PC","Percentage","0","Units",,,0.389,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","M","Monthly","2006-01","Jan-2006","NATUSD","National currency per US dollar","0","Units",,,6.157679,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","M","Monthly","2006-02","Feb-2006","NATUSD","National currency per US dollar","0","Units",,,6.252498,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","M","Monthly","2006-03","Mar-2006","NATUSD","National currency per US dollar","0","Units",,,6.202138,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","M","Monthly","2006-04","Apr-2006","NATUSD","National currency per US dollar","0","Units",,,6.076073,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","M","Monthly","2006-05","May-2006","NATUSD","National currency per US dollar","0","Units",,,5.837796,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","M","Monthly","2006-06","Jun-2006","NATUSD","National currency per US dollar","0","Units",,,5.888997,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","M","Monthly","2006-07","Jul-2006","NATUSD","National currency per US dollar","0","Units",,,5.87753,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","M","Monthly","2006-08","Aug-2006","NATUSD","National currency per US dollar","0","Units",,,5.824174,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","M","Monthly","2006-09","Sep-2006","NATUSD","National currency per US dollar","0","Units",,,5.858846,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","M","Monthly","2006-10","Oct-2006","NATUSD","National currency per US dollar","0","Units",,,5.907418,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","M","Monthly","2006-11","Nov-2006","NATUSD","National currency per US dollar","0","Units",,,5.78443,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","M","Monthly","2006-12","Dec-2006","NATUSD","National currency per US dollar","0","Units",,,5.648552,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","M","Monthly","2007-01","Jan-2007","NATUSD","National currency per US dollar","0","Units",,,5.733875,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","M","Monthly","2007-02","Feb-2007","NATUSD","National currency per US dollar","0","Units",,,5.696173,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","M","Monthly","2007-03","Mar-2007","NATUSD","National currency per US dollar","0","Units",,,5.622525,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","M","Monthly","2007-04","Apr-2007","NATUSD","National currency per US dollar","0","Units",,,5.516509,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","M","Monthly","2007-05","May-2007","NATUSD","National currency per US dollar","0","Units",,,5.515823,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","M","Monthly","2007-06","Jun-2007","NATUSD","National currency per US dollar","0","Units",,,5.54689,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","M","Monthly","2007-07","Jul-2007","NATUSD","National currency per US dollar","0","Units",,,5.424233,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","M","Monthly","2007-08","Aug-2007","NATUSD","National currency per US dollar","0","Units",,,5.464695,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","M","Monthly","2007-09","Sep-2007","NATUSD","National currency per US dollar","0","Units",,,5.356159,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","M","Monthly","2007-10","Oct-2007","NATUSD","National currency per US dollar","0","Units",,,5.238091,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","M","Monthly","2007-11","Nov-2007","NATUSD","National currency per US dollar","0","Units",,,5.074688,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","M","Monthly","2007-12","Dec-2007","NATUSD","National currency per US dollar","0","Units",,,5.123403,,
"CCUS","Currency exchange rates, monthly average","DNK","Denmark","M","Monthly","2008-01","Jan-2008","NATUSD","National currency per US dollar","0","Units",,,5.063969,,
