ProductKey;item_status;item_size;item_create_date;product_aging_year;ntile20_unit_price_corp
ceb0f2b9c5edf6ad140e52cdb6fc60acf73d8085;AMONLY;Motor R - Medium;2014-03-21 13:45:42.000;-7.0;20
d0608dc8059746c67c55a4847f7dadd29be8a0c4;SERIES;Motor R - Medium;2014-02-13 09:14:14.000;-7.0;4
d087458039e119edb68ff87694e152cf875fdd9b;AMONLY;Motor R - Large;2014-02-18 10:13:39.000;-3.0;1
d18cc7b123373131a273484b78d1ac4fa5ff1c84;AMONLY;Motor R - Medium;2014-02-17 16:09:07.000;-5.0;2
d4144165b36158ec3c489a773a70d8cda1b81e5f;SERIES;Motor R - Medium;2014-02-13 17:09:52.000;2.0;3
d4d50432a6b349ed64d915bc2a3e2ef6602bfc57;SERIES;Motor R - Small;2014-02-07 15:05:04.000;-6.0;13
d618ccb8a649f545deddf433d895128f902dbec3;SERIES;Motor R - Medium;2014-02-12 09:00:38.000;1.0;4
d9646394558a415116cbb76b5964fd684af57b1e;SERIES;Motor R - Medium;2016-06-24 10:10:07.000;0.0;6
daf4fe59251246657c07c629d5911a6f52e1928e;PROTOTYPE;Motor R - Large;2014-02-18 10:13:01.000;-7.0;2
db2c6a509e6ae69a105f14652804e6661c34e0a9;SERIES;Motor R - Medium;2015-01-21 08:23:53.000;0.0;3
dbdaab740945c1e77d3303988e479e093624fee3;SERIES;Motor R - Large;2015-11-12 13:59:48.000;0.0;1
dc5e2d96617f8ea63f84b3512a6fd86f7ce862a1;SERIES;Motor R - Small;2014-02-10 10:14:33.000;-2.0;12
df139cdd8bfec2e7332b5ab0ad5692bae9dee202;SERIES;Motor R - Medium;2014-05-29 11:05:43.000;-3.0;6
dfe64e91ad34ed568fbd2d07a619c4c8efe8feeb;SERIES;Motor R - Medium;2014-02-11 12:48:13.000;-2.0;9
e110cfcd182878c024cf32fa713dd686442273b4;SERIES;Motor R - Medium;2014-02-10 13:56:09.000;-3.0;5
e16efe3276f079e58b311d1bd35db8208f0601ce;OBSOLETE;Motor R - Small;2014-02-06 12:54:24.000;-4.0;13
e42a1e569dfebc5d202d302c0ba40d2661645c56;SERIES;Motor R - Small;2014-02-07 15:09:34.000;-1.0;18
e59bb5ce11affbe86ce26e5eaf4cb02b69d1f9b4;SERIES;Motor R - Medium;2014-02-11 12:48:37.000;0.0;9
e9bbfc6cc357eb59c7f596ae80978301d9f0bb98;SERIES;Motor R - Medium;2014-02-20 19:11:08.000;0.0;3
ec2fffb8db57d1a6d85819e0fff56a7f03a0eb71;SERIES;Motor R - Small;2014-02-10 10:14:33.000;-5.0;13
ec3bb76fdc1325d53e564bb66b58bbc2482c8087;AMONLY;Motor R - Large;2014-02-20 09:06:01.000;-2.0;1
ec86311ca224ed5268d38bd0f415e57c27c2321a;SERIES;Motor R - Medium;2014-03-26 20:19:29.000;0.0;11
edbd68a78e637156c4049b8ac35ae026ca49595d;SERIES;Motor R - Medium;2014-05-16 11:05:23.000;-1.0;4
f04121ded4fbcc8c8b0cbb0e19cdd045df9e8da8;SERIES;Motor R - Medium;2014-03-27 09:42:11.000;-3.0;4
f2202cc833b745804dbde8354eb4fff59f4e96ae;SERIES;Motor R - Medium;2014-02-17 16:09:39.000;1.0;2
f419fdab54da21c6db6ea6e5280a717b5dd3f690;SERIES;Motor R - Medium;2014-02-10 13:55:47.000;-3.0;9
f43c526931928c3b31a3f71fbd0515181c9ab628;SERIES;Motor R - Small;2014-02-20 10:08:35.000;-4.0;12
f5dc4bdf32f37d83fed8f4801d8cdff2a949b842;SERIES;Motor R - Medium;2014-02-20 09:58:45.000;1.0;1
f6a65b701562b48361c0396a75ce42fd911fa6ed;AMONLY;Motor R - Small;2014-02-10 10:15:17.000;-6.0;7
f7452245fa52babb32d4e00c784f85a82c53d3f7;AMONLY;Motor R - Large;2014-02-18 10:32:20.000;-5.0;2
f87cb6d56b094d72c4f127e0343dc2f1d82e559f;SERIES;Motor R - Large;2014-02-18 10:33:54.000;2.0;1
fabb19829a4b78b5dd067ad7a9e88ba3e9c90655;AMONLY;Motor R - Medium;2014-02-17 11:11:36.000;-3.0;2
fdce4b06c2dadda45bf3a401250ddd8b22746bc8;AMONLY;Motor R - Large;2014-02-18 10:34:12.000;0.0;1
fe503e79054f98156088b6dd8e5622d1d11bba31;AMONLY;Motor R - Medium;2014-02-11 12:48:20.000;2.0;3
00d799699e0e46afb8c76b92c26951d1e9255aee;SERIES;Motor R - Medium;2014-05-29 11:05:44.000;-2.0;11
019ffd27f3f0c2ca02c78a3641add69816d3200a;SERIES;Motor R - Small;2014-05-29 11:05:44.000;-4.0;15
062ac24ac16a7461dcc64d37664fd1b1bfd47028;AMONLY;Motor R - Small;2014-02-06 12:54:59.000;;18
07b214078485b4e637118f068c97b3f2d8a702fb;SERIES;Motor R - Medium;2014-02-11 12:48:38.000;2.0;6
082def86eb669fe79117ba65fd67256abad76a68;PROTOTYPE;Motor R - Small;2014-05-29 11:05:44.000;0.0;18
09b8f3129a354f4a27e3c5058e995bc1ed434d6c;SERIES;Motor R - Large;2016-05-25 11:14:36.000;0.0;1
0e5e9f3b180ee3eff24e524267c46b1037ea53a4;AMONLY;Motor R - Small;2014-02-05 09:49:26.000;-4.0;18
119a214e3d5741098d538a87d682d4e416b6fb2b;SERIES;Motor R - Medium;2014-02-12 08:57:59.000;-7.0;5
13e3bbbc3dfbd4658e704f29c758bc503ca81ef2;SERIES;Motor R - Medium;2014-02-13 09:13:59.000;0.0;7
14a6b3e30d86f8aee84531ee8017a6108bd65397;AMONLY;Motor R - Small;2014-05-29 11:05:42.000;-2.0;12
154dd3c9754f38da39cd6c373742df41211e9b58;SERIES;Motor R - Small;2014-02-20 10:08:51.000;-2.0;15
16e9f50c6513c0734ce1d1d4173ee177f8381b66;SERIES;Motor R - Medium;2014-05-16 11:05:24.000;-1.0;8
17218426a8959ca4a2b03112c4d91b2e4cb7f48e;SERIES;Motor R - Small;2014-02-07 15:08:15.000;-3.0;10
19909eb57a15e59a50f9e6a886533e100d5be85e;SERIES;Motor R - Medium;2014-02-17 11:11:18.000;-5.0;7
1cc0e6080112248d5f7be0a5cee9ff79971ab885;SERIES;Motor R - Medium;2014-02-10 13:55:47.000;1.0;9
1dbbd29e87faa205a12c8185ba90575360b9e86c;AMONLY;Motor R - Small;2014-02-06 11:33:18.000;-4.0;16
1ea8306b75ac1e5520f0874a89257b13f46ae73e;SERIES;Motor R - Large;2016-08-04 10:08:04.000;0.0;1
1f042fe11a2bf25484905d070f41451c9c894923;AMONLY;Motor R - Small;2014-02-06 12:55:06.000;-6.0;13
1f081592af36378c7319910983c17fbc560a5911;AMONLY;Motor R - Small;2014-02-10 10:15:05.000;-5.0;10
1ff61656640cad79639e59308a777b85928720d0;SERIES;Motor R - Small;2014-02-20 10:09:00.000;-1.0;16
2221809e64f3a8d95729d326337842031dbb73cd;SERIES;Motor R - Medium;2014-02-13 09:15:10.000;-2.0;10
24ad664cad4fcab0b45128172cc27414a103d67a;AMONLY;Motor R - Large;2014-02-20 09:06:09.000;-6.0;1
268dd23ce8f580bd8cdd1ab0c062ac5aabc48751;SERIES;Motor R - Medium;2014-02-12 08:59:59.000;-1.0;2
2a970d362e3dd28279350b2b448636a42585926f;SERIES;Motor R - Medium;2014-02-12 08:59:46.000;-2.0;9
2b1a182e51a73dda732017e13bc1f4e8aa3557a3;SERIES;Motor R - Medium;2014-02-17 11:11:23.000;-3.0;3
2bb153009c81b38c347823cef3828fc2372f20b4;AMONLY;Motor R - Medium;2014-02-11 12:47:58.000;-6.0;4
31d75d55583cb29511e1161c1f90a706d72d4193;SERIES;Motor R - Large;2014-02-18 10:34:58.000;0.0;2
32bf8a43309e356a2bd24f5226e9069ad9787d42;SERIES;Motor R - Medium;2014-02-17 16:09:59.000;-3.0;2
32e131ebb22aeb48d4fa61f69d6da724feeb6b0e;OBSOLETE;Motor R - Large;2014-02-20 10:08:01.000;-5.0;1
3312c0e345fa2381996ac330236d5191c8c0375b;AMONLY;Motor R - Medium;2014-02-13 10:27:02.000;-7.0;1
3484351bd9a83c67de79ac13fe61507b240c8c5d;PROTOTYPE;Motor R - Small;2014-02-07 15:08:48.000;-3.0;5
372b6d0dbcc62081248a94f901a005fff2d6410c;SERIES;Motor R - Large;2014-02-18 10:30:00.000;-4.0;3
39225e1c26c85d33d851c64d889a25c8b9211029;AMONLY;Motor R - Medium;2014-02-20 10:09:26.000;-6.0;2
3b394d3c823210362c1bf3258bc489a2bc53c03f;SERIES;Motor R - Large;2015-05-13 16:10:46.000;0.0;1
3f628ff0db8ba8ae9be70e9b2378ee993810397e;SERIES;Motor R - Medium;2014-02-11 12:47:45.000;-1.0;10
4256d4f5baf4c22b5c6d1f39172df1bbf7df4101;SERIES;Motor R - Small;2014-02-20 09:58:43.000;1.0;9
43ad7f2bbe41550bf9b48f92220f671bb0523c87;PROTOTYPE;Motor R - Medium;2014-02-17 08:34:43.000;-1.0;2
4733ab43f3b6547645e5f3f1882e7216266e487d;PROTOTYPE;Motor R - Large;2014-03-24 11:39:23.000;1.0;3
475d2358970d6a6613d432a0db7e2e4cce5e1b78;SERIES;Motor R - Large;2014-02-18 10:33:45.000;0.0;1
47956b21540f77db61e55bad9bd7670168765bd2;SERIES;Motor R - Large;2014-02-19 12:31:19.000;-4.0;2
4866a5c3833d190c6880895565e1cd3207a63e5c;SERIES;Motor R - Medium;2014-02-13 09:13:43.000;-5.0;3
49dcb274a141c6d35fbeed57d87f60930b74508c;SERIES;Motor R - Medium;2014-02-11 12:48:51.000;0.0;7
4a64f0618d96f606d46634bbe44a5f6856a22f29;AMONLY;Motor R - Medium;2014-02-12 09:00:17.000;-5.0;8
4cb8783e04f851b33e52ed8f770919954a7eea60;SERIES;Motor R - Medium;2014-03-26 20:18:11.000;1.0;3
4d405e81b635c6ee8488328b615f69b2089a0c93;AMONLY;Motor R - Small;2014-02-06 11:20:20.000;-5.0;19
4e576a5a71bb2bb5cc2f5be0ce4a1ef002866d32;SERIES;Motor R - Medium;2014-03-27 09:02:07.000;-6.0;8
509a0f904d0c1eee7778939dacffac22959324c2;AMONLY;Motor R - Medium;2014-02-10 13:52:18.000;-8.0;10
513bb1a45368889b42625ff80a5f42f1b5f8593a;AMONLY;Motor R - Medium;2014-02-12 09:00:07.000;-5.0;7
514a170ddc4dcb6ce982b51fa78fe5997e9c1a83;AMONLY;Motor R - Small;2014-02-05 09:49:23.000;-1.0;8
51761d05404c0721498c52347857154d477ab491;SERIES;Motor R - Small;2014-02-07 15:07:51.000;-3.0;12
552fb0168cc903058ec84b8121119b4abc08bd2b;SERIES;Motor R - Medium;2014-02-12 09:00:20.000;-3.0;5
562600ae26c3e681bd2e401fb02ab42b6d378322;AMONLY;Motor R - Large;2014-02-18 10:13:43.000;-2.0;1
569cbd5e78397ca114e8ed68793e8a11892290a7;SERIES;Motor R - Medium;2014-02-13 11:21:53.000;1.0;2
57710961891a172a3f667af60922a3c11fa4f3a2;SERIES;Motor R - Small;2014-02-10 10:14:25.000;-2.0;16
596a94fa53065e1068a94067617155e78bcd11e6;SERIES;Motor R - Small;2014-02-20 09:59:04.000;-6.0;19
5b6247506ad835510882070be16c96d21e46c17c;PRESERIES;Motor R - Medium;2014-02-20 19:10:49.000;-4.0;3
5fb48e95062c7c881bd94b84c3b25ec190945305;PRESERIES;Motor R - Medium;2014-02-17 08:34:42.000;1.0;3
62beaca926c9ca84bb8874c630c832612384f2aa;SERIES;Motor R - Large;2014-02-20 10:06:50.000;-1.0;1
62cb2a22a6eb822cc9fbec00a54efc7c5f191567;AMONLY;Motor R - Small;2014-02-06 11:28:18.000;-4.0;14
63004d9c55f0e7789a279cb211f99a2ba3be7de5;SERIES;Motor R - Small;2014-02-07 15:06:32.000;-3.0;7
654dbafd24b46442ce20bf76161775704be36aba;SERIES;Motor R - Small;2014-02-20 09:58:26.000;-5.0;14
665a99454c46e0d9969df35c1727d7ae40a43896;SERIES;Motor R - Medium;2013-12-09 14:36:00.000;3.0;4
6780522ae5c8c7315fb3ccf0591dc6767e22c58c;SERIES;Motor R - Medium;2014-02-13 11:21:17.000;-4.0;6
68a3f79488f2f44806c27394951266942d6e241a;SERIES;Motor R - Large;2014-02-19 12:31:10.000;0.0;1
68b48a5c0608481f5a82dcb9e362353fd7cbf3f6;SERIES;Motor R - Small;2014-02-07 15:04:01.000;-6.0;9
6aa6f22a0190106dbf0a6972a97ef29d09f1695e;SERIES;Motor R - Small;2014-02-07 15:05:23.000;-7.0;13
6c487bc87fb936ca5429235264bdb2498d26a0c1;SERIES;Motor R - Medium;2014-02-13 09:13:59.000;2.0;9
6cb897db1460c88768be3de57f7da4b8bd77165f;SERIES;Motor R - Small;2014-02-06 12:56:35.000;-4.0;15
6e02dfa258980d3476b64865fe988e655b9fb486;PROTOTYPE;Motor R - Medium;2014-03-27 09:15:37.000;0.0;7
6e45bc6c507140e1401e9afaf77616cce6bf5455;AMONLY;Motor R - Large;2014-02-19 12:32:05.000;-4.0;1
6f2be52aad8c986dd574493ecb1bf0cdeacbd468;PROTOTYPE;Motor R - Medium;2013-12-19 10:43:30.000;1.0;4
73b4601ed76a221002a5ca9e65a6f8e824ee86a1;SERIES;Motor R - Medium;2014-02-11 12:48:47.000;-8.0;13
7549b5fd20d6de14293476c7e844e7d621e0c9d5;SERIES;Motor R - Medium;2014-02-10 13:55:57.000;-7.0;10
761ad10bee459b22c9bf0e33c8e7bd8d0c09a061;AMONLY;Motor R - Medium;2014-02-13 09:13:50.000;-5.0;4
766e7ae475dd473f4ddd42c6e40322743dd6399e;AMONLY;Motor R - Small;2014-02-06 12:55:24.000;-7.0;15
771c1c318a8ebe2ed6e6c6bd2ffa987b3189092e;SERIES;Motor R - Medium;2014-02-13 09:13:29.000;2.0;4
78ecb56f0d66d0a87337b41f6e8590c986747d34;SERIES;Motor R - Medium;2014-02-17 14:23:34.000;-7.0;5
79b231d328c4c9da2982d014d15722536a3107ae;SERIES;Motor R - Small;2014-02-07 15:08:44.000;-3.0;5
79e566ee13517b0d3bbfe32d0642a47f8608af07;AMONLY;Motor R - Small;2014-05-29 11:05:41.000;-8.0;15
7ca5b81fc8f2504b11404c071db2ae313b8bb457;SERIES;Motor R - Small;2014-02-10 10:15:07.000;-1.0;11
81307192c1cd6753224dd3171b8ecb79cca002b2;SERIES;Motor R - Small;2014-02-10 10:15:14.000;2.0;7
82e30a6847934a9c7ad569fb108df5cdb4c098c8;SERIES;Motor R - Medium;2014-08-05 09:33:06.000;0.0;3
837d06de531239faebcb6601139c8ea6fe9ba066;SERIES;Motor R - Small;2014-02-06 12:55:14.000;0.0;19
83f219cb520e400d613b1cb0ade19901ee12c6d2;SERIES;Motor R - Medium;2014-02-13 09:12:25.000;-6.0;7
8491624095919600bf80a02570d2f7fadb28f7ec;SERIES;Motor R - Large;2014-02-20 09:07:39.000;-3.0;1
87e4a6fc6ed2523b323cbbd1f6cd1df99bd7acbd;SERIES;Motor R - Medium;2014-02-11 12:49:15.000;-4.0;7
89625a6ba843be91c21419f6ca749d77fdb5212c;SERIES;Motor R - Medium;2014-05-29 11:05:43.000;2.0;7
8b83484f2e1369ee9f373cd0d645175ea19005c5;SERIES;Motor R - Medium;2014-02-11 12:47:26.000;-5.0;6
8c329b5cd053e9035cae770483db97a06fd3fe42;SERIES;Motor R - Medium;2014-02-11 12:47:32.000;1.0;6
8c63038e40c682eafbfe16cc9d6509ef97098c87;SERIES;Motor R - Small;2014-02-10 10:14:33.000;-7.0;14
8c66108eef95a1a1d87279237e56e32b41998631;SERIES;Motor R - Medium;2014-02-11 12:47:32.000;-4.0;10
8c6b61a4364cdd916ed051a2ca696d83adf35055;SERIES;Motor R - Small;2014-02-20 10:08:30.000;-3.0;8
8d9663fe4caac4a9df453492185a7f595be5050a;OBSOLETE;Motor R - Medium;2014-03-21 13:45:37.000;1.0;1
8df04d8671e0f1384263b1538c36ffafb2bd6c0d;SERIES;Motor R - Medium;2014-02-20 09:58:18.000;1.0;10
913d8d149b14605b554272f85a2ac4121da7101c;AMONLY;Motor R - Medium;2014-02-13 09:13:42.000;-7.0;4
9430730e06993a4e042ed914f29fac72352f7ebe;AMONLY;Motor R - Small;2014-05-29 11:05:44.000;2.0;15
9562c9f9b1e27b6aa0447fe54101e04fda550455;PROTOTYPE;Motor R - Medium;2014-02-11 12:47:32.000;0.0;11
989e008c2710b517f4562864b7b83d6ad6fd6fe4;SERIES;Motor R - Medium;2014-03-26 20:18:31.000;-1.0;6
99e3259c868b784a33f346712d77ad79db48806e;SERIES;Motor R - Medium;2014-02-13 11:22:07.000;1.0;3
9a2bbd0b38b97c07e6cab8128ccd649462c0f6fe;AMONLY;Motor R - Medium;2014-02-11 12:47:27.000;-7.0;8
9df6614705b51259897e84b99d803940ac5c807b;AMONLY;Motor R - Medium;2014-02-13 10:26:53.000;-7.0;4
9e1b9bb6ec698408631dcb8ad6624cc76f351067;SERIES;Motor R - Large;2014-04-09 08:38:48.000;2.0;1
a38639251436e26bc88fdeab36ec84e711a0dee0;SERIES;Motor R - Large;2014-02-19 12:31:08.000;2.0;1
a39a159fc5cc46a20574efcd3b9093cb06ef29b7;SERIES;Motor R - Medium;2014-02-13 17:09:31.000;1.0;4
a3d5cf6fbcd2534c55c50a5b0afe06531db95902;PROTOTYPE;Motor R - Medium;2015-02-03 13:13:49.000;;5
a484aee2eae82a82478072e33ac1650310ae391d;SERIES;Motor R - Small;2014-02-20 10:08:32.000;-1.0;17
ad0918f3504f44262157b9dbd84cf33c9cb73610;AMONLY;Motor R - Medium;2014-02-20 10:09:12.000;-7.0;7
ad350db20f46fe6f6cf6dc09a4c6109b8478173d;SERIES;Motor R - Small;2014-02-07 15:08:09.000;2.0;4
af364770b0118c5d1071ab42469c3099a74068f5;AMONLY;Motor R - Small;2014-02-07 15:08:22.000;-3.0;9
b28ac5b81e281519418aeb6b9d881a94f11bba3a;AMONLY;Motor R - Small;2014-02-06 11:33:30.000;1.0;14
b2e1fcc16d7d5bb9803e845eb152bbb747a2f957;AMONLY;Motor R - Small;2014-05-29 11:05:42.000;-8.0;17
b366d472d2349fdd421a2e89086ad74313412133;AMONLY;Motor R - Small;2014-02-06 12:56:13.000;-5.0;14
b78fe28636847d57d6181db2f85b5af8e42593fc;SERIES;Motor R - Medium;2014-09-17 15:47:04.000;0.0;10
b7c60d6258e3a35c0c7e2de83f365b723ccf7ff1;AMONLY;Motor R - Large;2014-02-19 12:32:40.000;-7.0;1
bbde6b18d879b26f5779a342be0cb8465f0997d0;SERIES;Motor R - Medium;2014-02-11 12:49:23.000;-5.0;12
bc2ad97c0c40481fd98ff7341f6a464b4d5dbca7;AMONLY;Motor R - Medium;2014-02-13 10:25:37.000;-5.0;1
bc3aa30674f5eb6b24d195a54e7326648c197395;SERIES;Motor R - Small;2014-02-06 12:56:24.000;-4.0;14
bcd34234d4864bf004b3f27aa1dbd270875b85ce;AMONLY;Motor R - Small;2014-02-07 15:08:23.000;-5.0;12
bd796b47bfb00ffd5d26eff06f58afe8e93a06de;PROTOTYPE;Motor R - Medium;2014-02-13 17:09:56.000;-2.0;1
bf548610cbbe971475bfd65c7b8e5d7b321c2459;SERIES;Motor R - Medium;2014-05-29 11:05:42.000;-1.0;6
c321e84eb20e9633a332c29b7b6f9334091f9a8a;SERIES;Motor R - Medium;2014-02-17 14:23:20.000;-6.0;3
c985473cfdf6dc84bd187c570457ec1437deb3cf;SERIES;Motor R - Medium;2014-12-15 09:44:33.000;0.0;5
ca73d3c1512239ac8c34c673c68f77cbcea7a674;SERIES;Motor R - Small;2014-02-07 15:08:39.000;-3.0;10
ce330817bdef3546e5aa292870eaa20786f7aa99;AMONLY;Motor R - Medium;2014-02-12 08:59:25.000;;8
ce5e26161788f1897eb5c1ef12f3e053aaef532a;SERIES;Motor R - Small;2014-02-06 12:56:21.000;-2.0;17
ce991f8d6665d8f01e17c84259a6a44cfa962a65;SERIES;Motor R - Medium;2014-02-07 17:12:46.000;-7.0;4
d237835516bfc3501fed3a1ae5febc46864d0e5b;SERIES;Motor R - Small;2014-01-30 07:48:37.000;0.0;9
d44d6e5a228858aa2bd436828aee86479232b04c;SERIES;Motor R - Small;2014-02-10 10:14:29.000;-7.0;13
d597d77769b3ecadab9361130415d0f35d31f314;SERIES;Motor R - Medium;2014-02-20 09:58:18.000;-5.0;3
d63cf00cb510bcf2e41271db4705339da24abc06;SERIES;Motor R - Medium;2014-02-17 14:24:09.000;-7.0;2
d84849d83e1d533388a81a165e774483b763c05f;AMONLY;Motor R - Medium;2014-02-11 12:48:26.000;-2.0;7
d985f43713140a586e639015d4a08cb058e8bf2e;SERIES;Motor R - Medium;2014-02-17 11:10:43.000;-4.0;4
dba6fa756b165aba2e8a50ddb9544bf9f2f0042b;SERIES;Motor R - Small;2014-02-07 15:02:31.000;2.0;13
dc634205f7baa524619b7833966eee6c754bf62a;SERIES;Motor R - Small;2014-02-07 15:06:39.000;-1.0;14
dcab330ec87e8a35508d280d03ecd6978959bad4;SERIES;Motor R - Medium;2014-02-12 09:00:22.000;-2.0;7
de858ed010c019cce6deef9b391d039ce1cc2ca3;AMONLY;Motor R - Medium;2014-02-13 17:08:14.000;-6.0;3
e53f57269976291f0d9e3d59b007cb6f9c24cfda;SERIES;Motor R - Medium;2014-02-13 09:15:11.000;-4.0;7
e790a3a4acdfe70a9e557d64dbda5d67d328e8ac;SERIES;Motor R - Small;2014-02-20 09:59:10.000;0.0;16
ea94d64e6e527eafa9c50577f397cb4b991d1a51;SERIES;Motor R - Medium;2014-02-17 14:24:25.000;1.0;12
ead08ef76ff8fa22661d24d200baf84e5a761c53;AMONLY;Motor R - Medium;2014-02-11 12:48:39.000;-7.0;5
ebf0969e9378daa6a06a89832f8fe890ec6c340c;SERIES;Motor R - Medium;2014-02-20 09:58:04.000;-6.0;12
f43b8cc415943f523687a116e9bcc9df3c0947f4;SERIES;Motor R - Large;2014-02-18 10:35:03.000;-7.0;2
f46195a4d5efa40ed81698381d6013f42c7a4c48;AMONLY;Motor R - Small;2014-05-29 11:05:43.000;;19
f5461746adf95f794cabd6138fbce12ada27671c;AMONLY;Motor R - Medium;2014-02-11 12:48:58.000;-8.0;7
f88463496067e7cc90446a55fb56ecde87c340e8;AMONLY;Motor R - Small;2014-05-29 11:05:41.000;-6.0;17
f8d0fefae6db4933552f0dabaf9324dcce026721;AMONLY;Motor R - Large;2014-02-20 09:06:17.000;-6.0;1
fae74fa6d981875a5f900f32dcf18e8f86931a24;SERIES;Motor R - Small;2014-02-04 09:18:58.000;2.0;12
fd92ef7df726acd925e08e816a79bb35f2468ee3;SERIES;Motor R - Medium;2014-02-13 11:21:21.000;2.0;7
05acd2b8d19936628d820d2f70a3d4fab8ee520e;SERIES;Motor R - Medium;2014-07-18 11:02:20.000;0.0;3
066d1c3a56305edbbc2d3c1fc68b5279bb75525b;AMONLY;Motor R - Medium;2014-02-13 10:25:56.000;-6.0;5
074ff211362111721eb3f098f447b70037dd381c;AMONLY;Motor R - Small;2014-02-06 11:28:19.000;-6.0;17
09ead7922409033db19e2ad3606a81cd5ae1ee25;SERIES;Motor R - Medium;2014-02-17 16:09:53.000;-1.0;2
0a2b9f71edeefdf7d858fcc4792b01725ec3bf66;PROTOTYPE;Motor R - Medium;2014-02-17 08:34:58.000;-3.0;3
0baee387277442a23edad59f99f8a2bf0e4441f4;PROTOTYPE;Motor R - Large;2014-02-18 10:13:28.000;-6.0;3
0c817ceea176443d7f29161f230d9bed1b6c4fe7;SERIES;Motor R - Small;2015-02-11 09:13:43.000;0.0;10
0f77a066b5315b2ba5e563c6a723fa7b01d74a23;SERIES;Motor R - Small;2014-02-07 15:07:47.000;-8.0;10
0fef6670a93ebcda15ad4c7c18b4a885204ca322;SERIES;Motor R - Small;2014-02-20 09:58:42.000;2.0;17
1123983339a9c5a8cc25c8e1b459cc7b2cdd704b;PROTOTYPE;Motor R - Large;2014-02-18 10:34:21.000;-5.0;1
1188c546fcb885b2e1527a714d4cb34a88f800ff;OBSOLETE;Motor R - Large;2014-01-09 09:29:33.000;0.0;1
127c19aa70ba9eefd3b7adb239e02dd36d79b06c;SERIES;Motor R - Medium;2014-01-10 17:55:07.000;0.0;3
12fbcf1003eb2a3f662f58f7b2a782cfa8220526;SERIES;Motor R - Small;2014-02-10 10:14:50.000;0.0;12
163ef03f5e3b21719334e8749919a119cf97b237;PROTOTYPE;Motor R - Medium;2014-03-27 08:55:00.000;-4.0;6
1646b9042f2ba85a031b9d0135a6ac2c9374e331;SERIES;Motor R - Medium;2014-02-12 09:00:10.000;0.0;7
17d9267e7b2bbe93502fef38d4c66d66e71d1a47;AMONLY;Motor R - Small;2014-05-29 11:05:42.000;1.0;19
182ab1bb4f33a71a10b13f9281055b2ea3d0d3e8;OBSOLETE;Motor R - Small;2014-05-13 12:58:44.000;-5.0;14
18c852c3bca822993dc6b4a689375339008361b4;AMONLY;Motor R - Large;2014-02-18 10:31:36.000;-5.0;2
190072b55968250271dc823c88048123a7bdb627;SERIES;Motor R - Small;2014-02-07 15:06:59.000;-6.0;14
1ae30320e90aacef93cd1b9a28778c4ece63621c;AMONLY;Motor R - Medium;2014-02-10 13:55:48.000;-3.0;5
1d8134acc7625ca2427a15e1c98a44e2713d7f77;SERIES;Motor R - Small;2014-02-10 10:14:43.000;-6.0;12
1dc578bfa9ba8e4e0c4bc705ae166e61aad0a770;SERIES;Motor R - Small;2014-02-20 09:58:43.000;-1.0;16
20a0eed1658da74b7cae3b02a95d7702cb61f9dd;SERIES;Motor R - Medium;2014-02-10 13:52:23.000;2.0;4
211a42dea9a70e30ed78524ae5048999285efd77;SERIES;Motor R - Medium;2014-04-24 13:59:04.000;0.0;1
21dedb0614484f68260eb5e41e45a16fb68499aa;SERIES;Motor R - Medium;2014-02-17 11:11:19.000;-7.0;9
247dc505f2528a815644b8c6bfce3ab1513665d4;AMONLY;Motor R - Small;2014-02-06 11:28:22.000;-5.0;7
27db277393ea53955b76aa0a7496263854826810;SERIES;Motor R - Medium;2014-02-10 13:55:52.000;-7.0;9
28f15a018b7139d1896b1a3173cc3de257b088bd;SERIES;Motor R - Large;2014-02-20 09:58:44.000;-1.0;4
2930c9a79bd6373fba9a7a9089874cd6f52da66e;SERIES;Motor R - Small;2013-11-21 15:20:55.000;-2.0;9
2a4a4efb405e852a96c7009c330e44d802aba40b;SERIES;Motor R - Medium;2014-02-12 09:00:41.000;-1.0;6
2bdacf6cebb2c4f46a7c5fa67cdecaa9c3aa233b;PROTOTYPE;Motor R - Medium;2014-02-17 08:35:00.000;0.0;4
2ceb5fde3cfbb8776af30cc8d52d2b25b92f5495;SERIES;Motor R - Small;2015-07-09 08:30:30.000;0.0;13
2f0cea70a04e2c8c8e5c4ff6280f47f85b2ea81f;SERIES;Motor R - Medium;2014-01-10 17:52:18.000;-6.0;9
3061d9a7dc490a3701c8021775df20b48bc062b0;SERIES;Motor R - Large;2014-02-12 12:59:56.000;2.0;1
35bd25469313c9fd436a69bb038ee302dc35e61d;SERIES;Motor R - Small;2014-02-07 15:05:01.000;0.0;11
3774ddcd3b759d44f062fbdf3bf4e96bc8616c95;AMONLY;Motor R - Medium;2014-02-17 14:24:03.000;-6.0;4
3a5522d70bc048b061fbfdca9be28be55f6c57de;SERIES;Motor R - Small;2014-02-04 09:18:49.000;-1.0;11
3aa6e21dfa028823ab11bbf3ad3bc8909eb471fb;SERIES;Motor R - Medium;2014-02-20 19:10:39.000;-3.0;4
3c7d5852ab9e98fba10a58f9042725b42cc55b47;AMONLY;Motor R - Small;2014-02-06 11:16:59.000;-6.0;20
3ee445ad0692030538e6de5d2b293150b7bbd7ac;AMONLY;Motor R - Medium;2014-02-13 17:08:00.000;-8.0;4
