DateKey;date_invoiced;year_date_invoiced;month_date_invoiced
2a24a847a02d3825405ff33aba1ce16bc422a321;2013-02-27;2013;2
5161f4d3b2bb1299861c7d824d5a62e7b70653e7;2013-07-01;2013;7
ec4c7366e6c9ee881aa6b0d5b6c133aac52d75ed;2014-10-15;2014;10
956be72c5ef6a3f367386389d74d1126c2ea5f3c;2015-06-18;2015;6
7ce6395d86185c46f56330a979a8ac2667bfe066;2015-06-19;2015;6
87e8a6e0d5bda44a7572edb29934e76743dbfd07;2016-10-07;2016;10
e0b4e48dbaaad7de73e134831c748197fdd8936f;2007-03-21;2007;3
3edcb5bd933f5acf1ce99cadaaf16b28c40bb0a8;2008-07-11;2008;7
110ed0b2bcda8f01d642f536fe779bf8b13d636c;2008-09-23;2008;9
7fac454b6cf63a52641ca51937f453550d1cac0a;2009-07-17;2009;7
2fd8f02c05f683854a1c3912b65031ae9a16a933;2010-02-23;2010;2
7a190b0b5fe1f9a98179d513f0606e2c759d5650;2011-05-02;2011;5
9986bdb4a7879a9851413a6a3918955829bb8458;2012-03-23;2012;3
72ad780a82f791924917b13c6babf1762a39389a;2012-07-09;2012;7
fdcff646f18c070846db356b2007d7059e378f05;2012-11-12;2012;11
df36f1a812ab5ea888ea2d89e00fb7eb8d2411d6;2013-01-04;2013;1
125d274953e6303c38c55977bc19d3efd78775b1;2013-02-18;2013;2
9b47314be84f8ab392088a7515412bc6439f0ff6;2013-04-23;2013;4
0aff50dac9d461fe9618c10d072e39173522c1c0;2013-05-13;2013;5
d80a8d577072faa1d8cc178249f472760ad1f4f2;2014-03-28;2014;3
db65a3e9182e97fcbcfcc79c42b19dad04574f5b;2014-09-16;2014;9
f51fea348b91880441e8db5c0881fd63936e1b59;2014-09-22;2014;9
5e434dc92c14a1066b0957ec153506ad2640692b;2015-02-16;2015;2
8dd10bb41ccc282943aa41741a3a9803fc091d73;2015-12-14;2015;12
3408d5eeed8605e7fa8953921c0519ea5811fa90;2016-03-02;2016;3
18a643030ddbec1da76371799c0f542f89665e9d;2007-06-18;2007;6
7b5786a7d680bd8ea61a655dff8342e062bd17f3;2010-03-15;2010;3
5dfe0482f3fd133817db17dc065d73e22a4098c9;2010-10-19;2010;10
bb4a4c1b7413d8927e07f98234c612654d0013f3;2010-11-09;2010;11
7b8ee91314323487c143eb947939134376da37f1;2011-03-22;2011;3
e08bc383311abe3ce89dd0ca123d3d4807fda411;2011-09-07;2011;9
a00ab94b4ae0dfa5b7ae03ff656bc7a93bd0884f;2011-12-21;2011;12
0afed9ca1e7dcbce7393dd45356d3914d5710e2b;2012-01-11;2012;1
2f912bceab074e9bef966357ad79b29d1a5d7330;2012-12-10;2012;12
3a0a0afc2c1ceb751d01bb479a1c79659ba519c7;2013-05-06;2013;5
97d270ec0e417c5673c67701f62639eb61ff141a;2013-07-11;2013;7
5ddeedb5acc11a1d9c170c0188ae2338e9f853dd;2013-09-04;2013;9
3cffc49b12ac0e15cf992f607dfcea7e069c3a64;2013-10-22;2013;10
882167bf42c9bef10e607e0eb180610a4c0c7a52;2013-11-04;2013;11
910e4786aaab1167ec87013a0035160aa4fa5fc8;2013-12-05;2013;12
ef62d01cd91641176e50b5ee9b73dd23b7e31883;2014-01-15;2014;1
496fcdc8fd159c576fecf3212a94b2bf87b26391;2014-12-09;2014;12
52f58fad87816d16c229b4bd5fd7843077f5d721;2015-04-20;2015;4
2098821b98167f1c1ff189c1ecec9daa7bb7d31c;2007-01-05;2007;1
78ad59c5406cff1243ba07a85b4b7aa35c569cf0;2007-01-11;2007;1
4b6cc6ec710d2c32b845c708ba51d549844f4c13;2007-03-15;2007;3
838c6dbe04419e657bc336755e692d61998ad3ef;2008-02-28;2008;2
fab34235c38375b6b859f579de67fb7e108c40a0;2008-12-24;2008;12
4d874a701edf5754cb95e7ef77e11b3542c6dba9;2010-08-31;2010;8
58ec610921c85fcfbe0153b1f380f681e31e8d53;2010-12-03;2010;12
50e6800cfb6941f4abf79cf88795f46ca06e8414;2011-03-07;2011;3
ff81e8324b31f46a0c8b2c8478c6e7e766f88a7d;2011-04-27;2011;4
8451cb6f0be1ef3427a52955ea2daee7140bf91b;2012-11-12;2012;11
bf5a0313dd9fec2a29daf90351b0dcf46e52e416;2013-02-11;2013;2
22ad1e11d6ac9571dc6f7cf28c4603d4133ce7ab;2013-10-25;2013;10
066e80bcce492d9d5f2e3880cf3e731e9589cd63;2015-10-12;2015;10
0bc2d9e205ff9bd69d001c464587d0951dac660d;2015-12-07;2015;12
1c2c9de42885edbe1e82891ec77b441b40a78aee;2015-12-14;2015;12
5c5f82fbb4d393d20dee99fa315375bb99d966bc;2016-01-22;2016;1
60f7a1ef7f2c5202dbad0b2e74bd1aa06375c48d;2016-03-11;2016;3
5eb13b7437e25bca4e0980a31f6a5de45082e75b;2016-04-22;2016;4
d1cc5a4276b86b8d0b4840389c3257e4eabea452;2007-04-13;2007;4
822db59b82bb82faf146fab647bc912713c53ab8;2007-07-12;2007;7
6e20fa7f117193ed6495dc9726382a784585d9ea;2007-11-08;2007;11
3ab73423eb66f63cfe06f8ca734ced4172008bdd;2007-11-28;2007;11
d4b8c379fa0726497ca9d290c359a8389cae156f;2008-07-29;2008;7
ea372755d7238e6d7c37f2f495daad4e488364ae;2008-08-11;2008;8
89d9ad646bf702adb0fbd5ae3b66afc7fa7312fe;2011-02-24;2011;2
5b0daec7b3441e098efbb4a6d2bb8f7c419947a5;2011-05-13;2011;5
2fd37c9cad8e5bff727d20ab182c91e8c4f4d4af;2011-11-18;2011;11
b22edea2170cf157725a5e6024062200aacc87da;2013-04-05;2013;4
fe4795805436d5cd4d20b98b0fc7023f2446c323;2014-02-06;2014;2
6fee4a31e996072924e017c62583fe203db17625;2014-02-07;2014;2
21fbf7a9ddc5e946b25427d95b6d7e7b76bf0305;2014-04-28;2014;4
c8d6eb612d7703502009258f1acf007deffcbcc8;2014-06-11;2014;6
c3b2f9d1044258197ace4199f39916489a28212a;2014-12-12;2014;12
b6a61ee1ad5598ee38f671b41e1cc9e80fe98b91;2015-10-02;2015;10
65eac9780560d1bf802cf9dd592ffbfeb5c46acf;2016-08-17;2016;8
1e1bef766818f5111f64f086e6538f0ac237eef7;2016-11-02;2016;11
1a35e7b31957b7eeee22c1bbcad0455000553c41;2007-05-07;2007;5
2be9e64168a7b4338108acbee2e1da4b651b3837;2007-05-29;2007;5
38c24e6f142687a2f229acf66e6a214731ae144f;2007-11-13;2007;11
e67096ed46807225e565102f21d9f2bc42c23e75;2008-10-03;2008;10
8ef00a76c1c685d835321d7cdb4d4769190b50d0;2008-12-02;2008;12
dd98683772c0fac7a6e640afb9d6719e81c41536;2009-06-10;2009;6
6f3de3d6225a9183d8000c53ee0119fc5715791b;2010-05-31;2010;5
c8feef86ec7d52f7184cce5691d22e5b7599b11b;2010-06-21;2010;6
965dfe580833cf6250f8343d1b0832d30bb582ac;2011-02-04;2011;2
181d5d91514132979b7e8e3ff93595dba5ee2d07;2013-07-30;2013;7
095277d7d2d8c0f19953ee4445bff9ee9a2fb1eb;2014-02-13;2014;2
5f0df9542940ce0f12496119a51be53c73527888;2014-12-09;2014;12
a2bb7baa93340e5ff14d5039b051271b6e3f6217;2015-07-20;2015;7
9c1fd3357436f22a80ada2562a4128f0821cca23;2015-09-07;2015;9
27c92c4b7084c4750eff15a1423fd9fbfdb82893;2015-11-12;2015;11
1184d3f62995f07921c0854861bdd1fcc81a51dc;2016-05-03;2016;5
45911f5beb0b8c5e547defdb647a8b1b7c432ace;2016-06-23;2016;6
881a9a5d3fa21291c887b19706eed3220bc9a5c6;2016-09-12;2016;9
d187e89dc4a63553b4b9bfcb98df5c3f57bce25b;2007-10-30;2007;10
3cbda5b1d6df5594025e7e09e821270a4c067506;2008-06-05;2008;6
c6e2269dde9dfcf36eab66b1106117bf451bc137;2009-03-05;2009;3
eb2c67301cc805bbe0768c1aebd82fd789e4e64d;2010-03-03;2010;3
d981ebc2bef5024e9f48ca67c7ce7a4fdcb485b0;2010-05-21;2010;5
3e44344e3e10723ae3b1dcee4d859a92da32a299;2010-11-10;2010;11
4a630790469fb116211073f34766712f2013a425;2011-10-11;2011;10
a5ff233c6df340878915c986ac47b3dfddcaf704;2012-01-24;2012;1
29ac983e8eb30d33e661610db22d60fcf219e646;2012-03-21;2012;3
bdedcd79eeef23165f9523f269bc4f6a657b8b57;2013-03-13;2013;3
7640fb1c86eb4ed7315d1fcdaa766629cf76219f;2013-06-25;2013;6
acee6cacdf87a69fba17cb200a81a5de8ca53919;2014-04-04;2014;4
cde422fca66d4e6f7577ea863c4b1d19bafb47ab;2014-07-28;2014;7
7056d816b6a72783166a236a47b31043b3e1e18c;2014-09-11;2014;9
1e952b911a1ce274a59abc62c44df5bc1a3c5d54;2015-04-20;2015;4
ea6d4590efe3520df1843ba0992a90d7ed9e9a85;2015-08-14;2015;8
1b83f2e1a29bf12de350419f1586b8aad441c4a9;2015-09-21;2015;9
3ee5dc234cdfcf792a69330e67491a27399cabb1;2016-12-21;2016;12
64b11496c01940999c4ec501ee811845cbc6b1e9;2010-02-17;2010;2
4b73ab38793613ddd3bd57c1857e1e0dedeec01f;2010-02-18;2010;2
353f64b22b3a62df6e814e2b48e813fe3212e0b8;2010-04-02;2010;4
5b591cc40a5adc8e6677fac1ac67b25846bc4346;2011-02-11;2011;2
a9876fc0eabb44864416cfd8b0ac1d25592d7ecf;2011-09-09;2011;9
1d6cca77bccbd3098aa96fa09be97096d24d95a8;2012-07-09;2012;7
3def835e1651153d8e65ab94b773dc00a7ca58cd;2012-12-26;2012;12
47410396bec84351cb72d921306b4ace1c9a5806;2013-07-30;2013;7
e0b8486456995c8e168fd746367d91161e2e18ce;2013-09-20;2013;9
c07a00e7152d8587060e863c39a981326c4707ae;2013-11-04;2013;11
b627e0767d2875ed8577e4acb172b738865bb6d9;2014-01-17;2014;1
3a2a29ee82099c28816120e50f3c0746735921b2;2014-03-21;2014;3
bed7887d4a317f0333f4aa6559e58a382e5d48d9;2014-04-21;2014;4
23255a9537c6413ef85e1941e2974fd16aa998ae;2014-04-25;2014;4
4259c8cf0c0b0919d9e9c29501bc6e5006ad8987;2014-05-16;2014;5
d877871a583d53c8089e47a70f64786de7dd17b4;2016-01-18;2016;1
741e1f5960c6c359211688330fc8352439acbe6c;2016-10-05;2016;10
ebc702df80af734a7826bc23a259bdd40fd1da73;2016-11-25;2016;11
3ccc525de67c8e16682da7f3b9e3515f68c5e4c4;2007-11-26;2007;11
ed45e787192baee69fcd5d9dbec0c462890b75b2;2009-01-30;2009;1
e344c7e1e8c7808d9f16c18fa438e7980d5bfd74;2009-04-27;2009;4
49335f06141c75c5af2d2f629ecfa326934151d4;2009-06-26;2009;6
6d6c35bd90d8a13744fb1a5377bb461d986902ca;2010-02-09;2010;2
0433e079079cb70bb2a41fc03b871dec77800f2e;2010-02-12;2010;2
42c3c560d3414157973fefc3f82af93e5e5d782d;2010-05-13;2010;5
693cff807376e0092db695f61dfd121f5b71f630;2010-10-29;2010;10
848610cbdde4306f4e89b640587f21aa6873046a;2012-02-14;2012;2
6bfa22aff4725a54b16e301be951aa8dd580e3f0;2012-03-05;2012;3
eababedc865ce07b217e8750231d679ede30479c;2012-04-23;2012;4
78b519f965c460cb97b0e91b340f226351cd2c29;2012-06-25;2012;6
f4222ade4206e5e7b185cfbf1c2095be326fc7e4;2013-04-16;2013;4
337cdb5364e3084faabb168a169682ebb67dc003;2013-10-18;2013;10
5760ca3383bf1f2d22cca97123857446fc3fd25a;2014-03-06;2014;3
8f826c3c43aa274e33ca6905cc2af0d6ab5b351a;2015-07-07;2015;7
15b3c7bd0065da451dd52db40de9574d7d0380ca;2015-07-16;2015;7
75b2aae2804697469ca485a30812cc44eb853fc8;2015-11-18;2015;11
22f7d2b8b0ba46cbbb1c35e9fc27015c152cf38e;2007-01-17;2007;1
602c7a608b4d4910a20dbca83494e0d34ecdbb3c;2007-09-06;2007;9
16bbb08a8238b84d3c0a7c99cdb39740a88f4edc;2007-09-28;2007;9
2838c91558dd47a01c490cfa32f3eae9230b4576;2008-02-08;2008;2
c20e0612ea252eec5d67b1a06659de3884b5481b;2008-07-01;2008;7
f7b145cafabedb64b1510be2ac932308169a751c;2008-12-22;2008;12
7cf5ef200eeab86af3f5c4bda1f7ad3829ebf980;2009-02-20;2009;2
a2b001110056de8406d650652398eab18b5e1f99;2009-10-22;2009;10
b11433169c779a048b860e5aaffe0c758755031e;2010-07-09;2010;7
ae051096483fcbfbab00bb40d521340a867f8490;2011-03-15;2011;3
048d1018c59fb23f88d5895b56b32551834d3b15;2012-02-10;2012;2
3b8967c2af3b3dd2dd6dc7dc2485f5abbcc4c4fc;2013-01-24;2013;1
7108c2ea29ec997463d4726ff384dedaff14ebb3;2014-04-16;2014;4
8f5c3558083836791071bda08854054cc0c3f1e6;2014-09-15;2014;9
89b6997fe507da8b2c49e67636df835a097bcb47;2014-12-22;2014;12
45a90a1e138e3b5c06430bc9d88c889fceaa17b0;2015-01-08;2015;1
5ba4ce5f7298454950b54d75b7fd16be1bfccb2b;2015-05-27;2015;5
558b587f863726be2c62e00df54d11079f98c1fa;2016-12-22;2016;12
78228cd15b35e46bdfcabc28990ad13f231b4aa7;2007-01-30;2007;1
ebe655de72768b605d1e3c1e502d01c52de70580;2007-03-06;2007;3
d0aae4c633b40d76d6297509512cfc15163ccfce;2007-05-10;2007;5
c4c78798966a61e13513c10bb71c70083498f33b;2008-10-10;2008;10
ff058b598be6039c1fe6ca2bfced53a2c9db4be3;2008-12-10;2008;12
d5fabd932b89cbffbc26f3880d5a035e132cbdd1;2009-01-08;2009;1
9a2122d17a29fa61f4cdffd0930ec73601bcee1f;2009-06-15;2009;6
a3df9c28d332bdf08fee93b58abf01bd718294fe;2010-08-27;2010;8
dc1d09d9fde99c18348ed74e7dce3693ee439923;2010-10-15;2010;10
22308d01f1b5c63b491c181213c47e415a1deae0;2012-06-28;2012;6
ee57bd70066602634eeb139b6c4a627dabe919f0;2012-07-16;2012;7
09e63696e8819e4c0d225623d0e3900308ad5443;2012-09-17;2012;9
32795555ffeb6dca70fd94b1e19bafa07be2dd9b;2012-12-12;2012;12
f69a36d1dce9f35fcf31d5417729dfcec4bcb4c0;2014-02-21;2014;2
aafeefc76f8812bf956b7ded21a5c03532183853;2014-03-05;2014;3
5f8a6a84f43572febce3aff25065ac75100a8c32;2015-05-07;2015;5
f48041edf85e16592d9754cd37d94d834cb2392a;2015-06-12;2015;6
75c8683855bf4f6d59578fe2189dfeb13c27c8e3;2016-05-10;2016;5
693feb0ece5dd92becd6edc0f7e9fd5b9b86ac24;2007-07-11;2007;7
d103e189c54ce3f91ce31db0217a798ebffff5c9;2008-05-19;2008;5
176a9b6d0495b314ba47093cb5439bd5006b1c71;2008-06-04;2008;6
0a00540085689c2edbbb14b1437be6b3e1385252;2009-02-26;2009;2
884222e4ff86d2ba24b0b8517e21c8e233f6c6c7;2009-08-28;2009;8
13d294b830022560ff17c0d9b66c87f38aec5c9c;2010-07-26;2010;7
cb0bf686b5b93b07467a1fd42740bfb2dade1bf4;2010-09-22;2010;9
f1d3a0bf45b9ff9847ed3fab69bd5d966728c7c2;2010-10-19;2010;10
65ee56b07f41194dd4c57e1cabdae8f350da566d;2011-02-25;2011;2
fa0cb5306fe609f8e4945591ee87ed1074d23621;2012-05-03;2012;5
ae9ed7125367d0325534232bbc6da7b31047a269;2012-09-19;2012;9
d6e2a70152833dfc7e07208e0619d8e386517369;2012-11-09;2012;11
5f7d499094383e803fd582eaf0a7ece818d0ae09;2013-06-13;2013;6
812e611936df7f247e632babe2c9617e4bf55855;2014-01-07;2014;1
9ccdaae3f2c156cc1c3eb4b5ac24767027d9ef57;2014-11-04;2014;11
b2f4c68751d1e978855e2c5391e6897a1b70f9ca;2015-11-27;2015;11
bb43d56028e3799cb2f9a92868be7b38556b05e8;2016-08-17;2016;8
fc1e6676cd8d38cb0c7a033e72f23015436e6f8c;2016-09-27;2016;9
ce3b364f6bb371edf19e4c5e05f481f22e70c742;2007-01-23;2007;1
cfb63d4c2d1a837b83831448bb034dac044e27a3;2007-08-13;2007;8
dcc8fafdf392e600073faa3fd33309ab9cb678ca;2007-10-11;2007;10
e87a8385991a1cd48126f968498120aa859435ed;2008-08-20;2008;8
09a080f2a91de3cc518a26105ca28538e988ff06;2009-03-25;2009;3
4031f891c48d7e20aae1dd6de2fecd9972da1e4d;2009-11-16;2009;11
816d0e75b8a605cdfa55535fa1afa252a821fea6;2011-05-27;2011;5
2bf6fcc8f503bac3f47ec6cb304dee60ba6d2987;2011-07-22;2011;7
ee02264be4ef282d73fad046c78eaa991a331a1b;2012-03-19;2012;3
e829b2faecdf71c744049ba2adb0cf9021795029;2012-09-17;2012;9
d9b7cac05cbc8f9f4bfeb1ed878bd73a6e3e1ca8;2013-03-15;2013;3
b4cd544c02602f32a0e2b89e0771b77e9aa6c1e8;2014-06-10;2014;6
0e183bbdf8c0b9043856656c191ae8341580cb25;2015-03-03;2015;3
87fe3410e5895370b0abd8fbb20186718e6f271a;2015-04-21;2015;4
5d5ea39dee382fce08e63c1d25f548fd0b9f0a63;2015-05-26;2015;5
6376643c68b6e8bca862fcc755c4e43c304dbbfe;2015-11-18;2015;11
e024d95fc3ed6409485a546e343d604a43e821b0;2015-11-23;2015;11
2b8f6a967373c97f5c9e74cd1678e551cb52e7ba;2016-05-03;2016;5
d6e90a2b9405501d4630266f84555cfdae79d61a;2007-01-02;2007;1
ad081c39aed361ec97fbfbc3342f3ec042e171e7;2007-01-11;2007;1
ef4ef156da504f2cd7881e1a85361d228c84c4ff;2008-06-06;2008;6
5be98f20e25ecb5f7d635af28a7e73965113e50e;2008-10-24;2008;10
485a1d0af809da1e46acde46272866540d5eff43;2008-12-09;2008;12
41f0e99e5048462638508fc2c6d6e159a63a2b0e;2009-08-05;2009;8
264fd4d2edbf33018f15062f96c068980fc1bccd;2009-10-22;2009;10
ea63440ecfdda9de0d4672e102f5b7fb4f212bdd;2010-02-09;2010;2
e60a0181609a6826bb5fc549441ab4be8ba31877;2010-02-26;2010;2
f4c003275f11eed02ed074ec9b7f07e6638134ab;2011-04-08;2011;4
db2fbfc4955cde166364379dae534bc9f5894032;2011-04-14;2011;4
d378eda28f153bfb4ffe7e404d08c0211cb6f2fc;2012-05-30;2012;5
25affc3921db20e21c1ca5e31696a1385a0cc423;2012-07-30;2012;7
443164748df9d46c4735796cd0e2aca7e3e1d911;2013-07-31;2013;7
c2060398a282a36ce47944c32a4c550fd0c20f58;2014-02-28;2014;2
18591e9222f863c496950cb6e44512428d622b94;2015-03-12;2015;3
601cf53aaa0fef62da65f20a75759e350ddefc65;2015-05-11;2015;5
3e0c53df63a375430229318bb4f9b4709aa2d805;2016-02-23;2016;2
84e2365b0e9c2467de268d10bb273432281d5244;2007-03-28;2007;3
7bc5368df844303ea5e140ef34339fd321718fdb;2007-09-26;2007;9
e48cbf5f93797bbbebe83e33115fdd6ba8095b47;2008-06-05;2008;6
55bf528c21c9ed020549b600b437fad277e7fa98;2008-07-11;2008;7
77093cf03be01bea89e41a200bf2a8c423601595;2009-12-14;2009;12
2bce9777be5e056b096c8a50d92f4ec4c839af48;2010-07-13;2010;7
1419cc2959f24e26f3c234c098485d9b425139fd;2010-09-29;2010;9
f364756b396a2f07334b1ad4aceb3c720469a322;2011-07-28;2011;7
2cbc679cb4370816932a87a378da8b16e1282347;2011-11-17;2011;11
d736755cb6f8870ebfc94c3d9a9e25775d601433;2011-12-23;2011;12
3592e24d1f53f4f8b2eeed819b919c4110100fef;2013-02-20;2013;2
324eaefca6922d365bdbf8db771f953b9caf441f;2014-02-04;2014;2
4f1d9e4bd308c3842859160c16d8621d787bbe4f;2014-08-18;2014;8
da0410735583a176170266253f4facdbf3f016d6;2014-08-18;2014;8
c5f7311e086895ed5de5bce2e5ab446a0a02deb8;2015-04-30;2015;4
2457425d1e2195d815648918cac1b075b3db3266;2015-06-08;2015;6
b68436feb89bae33ccff7d01e19c8a2b12fc971d;2016-04-05;2016;4
20c1877d34a7fd7bfab25eb08ecf690d8c5dce99;2016-06-17;2016;6
fe9590b9ce75aff5a0c34c8fc526e09c750d2bb3;2007-03-01;2007;3
aff3852e08bce3d748a6553e85c54d1962a8e74d;2007-06-26;2007;6
29b79ee7971641f0926f3966881f90f427aaa215;2008-01-29;2008;1
0e5d6997f957fd470aef254920b6d35825c9e564;2008-03-26;2008;3
8ab3534bc3ccecc7632cbfb46ad6d3bf3b86626f;2009-01-26;2009;1
f901a6f82b4994872b51b4db94e9d40bb85c7cb6;2009-05-28;2009;5
59cb841571bcb2f5b771fce12ca03977c20f743e;2009-07-20;2009;7
f2b2115163071d0d7d3de3247580172533435881;2010-11-16;2010;11
f3d8bb1bbf631ac635aaaada52c525a3862bde9b;2011-03-16;2011;3
ca2ee4ca15dd6463461644d32517ba7e3ba99c8e;2012-04-02;2012;4
66f5489c30840b77cf9f32af8429e413b3e888ae;2012-05-18;2012;5
7bed9840852a5208ac6e4af41dac337baabb553b;2013-01-30;2013;1
0a7178b9b97010c69b007507d45ddfb18e7ccf1e;2013-04-16;2013;4
2668b8c34034c85d4f053044008d4d62075b6cb9;2014-03-28;2014;3
e78f78d9079e33927912c74be7ed34f6d7ead5d0;2014-06-11;2014;6
04343a2523d6322b4b0382d89a278e25420995e2;2014-07-09;2014;7
55aa837013c44407896eceaa263fe1802cf7d322;2015-05-27;2015;5
16749ea62af0872e502ba7f028f5546177b4220a;2016-06-14;2016;6
4e7f4049435146ace82299b5acbeef91b2e9a4c3;2007-01-02;2007;1
11e26201f9fea93d8252582b0dc5a9859520bc7d;2007-04-05;2007;4
0a5cf23cb9a9426fb2bd895736dcc5e024979986;2007-04-24;2007;4
00666d30517c0cfd43d4db2376f6d5b072b2106d;2009-05-13;2009;5
0b1faf0e126774cdf7d8eed571df7ec023fc7b0d;2010-01-12;2010;1
deba77f33a92352480b63a61ad58b9175016b510;2011-02-17;2011;2
55140919dc9f86d63d77828b3416229241a36506;2011-03-08;2011;3
a9e8974d041fa3d2802045bbe1cace62bc128be3;2012-06-14;2012;6
b27ca265a53828d9d5520a9937ac2804096aa3da;2012-11-09;2012;11
75cfbbd90f4ef86d8f8a77cc5421dc15e67e77a0;2012-11-14;2012;11
b3b3e227e63b9d54f65e22d9b200f35a917fa584;2013-07-22;2013;7
b96def5ae67d3dc5eefea004e5f2a65d878ae8bf;2013-11-13;2013;11
bf96d16e57a2c0c769f8c992a6f9c66bb790f6f5;2014-01-15;2014;1
fb27b5057123992476da1d3176ebd5332e56befc;2014-01-17;2014;1
178e7ccecbac874af67f7e6e6f6d559d4612cd96;2016-01-05;2016;1
1eb77e7a6d5a26ac1363fb57f3313f35b58f0278;2016-03-01;2016;3
d53561dc3f764e34321b6d1efd60e17beb2e00c1;2008-05-27;2008;5
c28fa07f3d203ae4eff238769ffbcda62eebc047;2008-08-29;2008;8
92544ab4c18525ce97bf62181231686bc6990b5a;2010-06-22;2010;6
5d9d50453bfe210b894381f8da1a67598e040a27;2010-09-29;2010;9
620f96aaa62399927f659f312f99a587932a8c8d;2011-04-13;2011;4
44826732ed30fce8451d8500008afc23f4a130f0;2011-05-31;2011;5
a02b276e7497fa18312452c6adb2a6f645d20800;2014-02-26;2014;2
e1c87f2cf58b7c1b0d53641370d7e6bcf7c00133;2014-04-15;2014;4
0d9627589611b6d82cd171d317d5d643de43bd6f;2015-02-05;2015;2
faef9f55ed3893b6f8dc6492202dc107ba6be1c2;2015-11-27;2015;11
40eb3b272ae48f2de3f88f572351bdbe925112c7;2015-12-22;2015;12
a5ff1b54527e96d9d9b9c1b2e8b3535add3c5c58;2016-04-08;2016;4
617f321a9a0d3e2d4b4cc3410854c88fb811d91e;2016-07-15;2016;7
c60488245063887abdd4356efe42b60a3a83967b;2016-08-12;2016;8
5c846b5ab3b55707923ab445986eb6c85a96ed29;2016-09-19;2016;9
740c11f12c4d7fd5c7bf9e9c0d83f3f0d009de72;2016-09-20;2016;9
de1d3ea2da423ec18d2f7804324233a613cd56b9;2007-03-20;2007;3
4eed229d105f871ecc6e5f6cb379f131ff82942f;2007-09-11;2007;9
976413e8885e2e691595f9f0e9a5ffae00b75ee2;2008-03-04;2008;3
4b389ece775c3eda118e57500fe5009e0daf032c;2008-04-11;2008;4
cb2e37a2424453f997c4886f85a061e0cfdfee3e;2009-01-20;2009;1
3a37bf338691e8d64614625e881ae42caa743984;2009-08-24;2009;8
47629cb5835c745c077f7b8d6dcab584f038897e;2010-01-29;2010;1
36d89425eb792882cfee8c822c8cf5710714dbe6;2011-10-26;2011;10
2162460406dbba5ab4a5f83d974e9a64fbefd273;2012-02-16;2012;2
c765badff47d44e717c9ece358ec8466ce606d90;2012-02-16;2012;2
e68fad9337fe01ec038a46d96289f9fce145a536;2012-06-29;2012;6
a419dbc32cdc81f5d6312bf4c18d95f359ce3ad2;2014-03-25;2014;3
6bb426c31049520cac4ca3113cd654625cf813a6;2015-06-29;2015;6
40612dff6f3705e68ab200682d0c0a2584117e25;2015-12-03;2015;12
85b76d001dc27169ed04891b40e81b3abf5e7785;2016-02-01;2016;2
2da5a52d80b270f123410bc76cba218d1276ed27;2016-06-06;2016;6
71a1d98c3a752e9a75a9824a9dc73440cd2d93dc;2007-01-08;2007;1
61c0a6d5f38c0e0dd8963577f3a47f6819b3eb39;2007-06-11;2007;6
86ea4ab59ba9349388ea500dc952d16adc735d06;2009-04-07;2009;4
574038dd0179e9271e9de30cd38f7686f5c9a33e;2009-05-12;2009;5
46a7e5c8eb2d55e6b08780280168094673c2f677;2009-06-16;2009;6
36517f5effafbabcf60f67e53ac83008bdfdf6e2;2010-10-14;2010;10
4a1a32b1a22ed313900aedb4309d927242bab707;2011-06-02;2011;6
403ce80cb540d098914fd207228f2d7825d0724c;2012-01-25;2012;1
2ee16123ddf6777d72f44606f27fb466f2dfba54;2014-01-30;2014;1
1fec435c4ecf28d02af28a223820b4fc4a9df7cd;2015-08-27;2015;8
ead9ad0812e6b95640eca16507ea030fd6d8ad0a;2015-12-08;2015;12
836d2cc4c308a6d9a26197665097f816867e7c39;2016-02-12;2016;2
0e227161ac143021bc55fbead32b26836ac5008c;2016-02-23;2016;2
8423368088f9351de1d59e399ab3e1de638f1730;2016-03-24;2016;3
4facd98bd905d9a06f60aba0d48a673fbad4778b;2016-03-29;2016;3
706342662c323a3d2baf4c0b5a916e9354b17bc2;2016-07-01;2016;7
fe88a8faaf61377e0b7ac0dcdf73abb8ead31744;2007-01-04;2007;1
1bf892a00525a7f8dfcc1ae4004f55ade70924d9;2007-04-20;2007;4
6e6c95dd9a8dbcf5c57c87236111356d8c6de345;2007-10-30;2007;10
566e63e37d4e6bf3d9d821eed5c12f88eda9d2be;2008-06-19;2008;6
8356f659dc6f38a14143120cf987deb9901640a6;2009-07-16;2009;7
95b9bb978dbd886a8990836042dce412462f7888;2010-06-14;2010;6
fb1c76f446eaaafc87ae80a4765b03ba920a1cc0;2010-11-15;2010;11
07b2d131ba761d1f175bb7a660a83ff23e44b7c0;2012-01-12;2012;1
482f292bd7f2c10995684c6de45417bfc583b666;2012-01-20;2012;1
8a22722e5b48b7edc78ac44fa1da8674f4b19f16;2012-03-27;2012;3
5306e14719240c0312abb07745243f0a2341b5da;2012-09-11;2012;9
19c64c137318aabd50b73322aece18e0ba0c0a8a;2013-08-02;2013;8
f4fdd2f1ac7972cfc2208fd37272ee8bbd86efd9;2013-09-03;2013;9
2ea1bdce3121dbcf1301acb609df69199da405cb;2014-08-25;2014;8
fe30e4b80656235e609a8b35809aef47aa6b4224;2016-02-19;2016;2
8b534db54fae42e970386ab2d8021342d7797b19;2016-03-14;2016;3
